# Detection Metadata
detection_timestamp_utc,detection_timestamp_local,timezone_offset_hours,confidence,fall_detected,participant_name,participant_gender
2026-01-13T14:15:05.852842+00:00,2026-01-13T16:15:05.852842+00:00,2.0,0.000809526420198381,False,Sato_1,0

# Sensor Data
time,field,value,measurement,prediction,participant_gender
2026-01-13 14:14:57.351000+00:00,bosch_acc_x,-95.0,SMART_DATA,0,0
2026-01-13 14:14:57.371000+00:00,bosch_acc_x,-114.0,SMART_DATA,0,0
2026-01-13 14:14:57.391000+00:00,bosch_acc_x,-145.0,SMART_DATA,0,0
2026-01-13 14:14:57.411000+00:00,bosch_acc_x,-121.0,SMART_DATA,0,0
2026-01-13 14:14:57.431000+00:00,bosch_acc_x,-102.0,SMART_DATA,0,0
2026-01-13 14:14:57.451000+00:00,bosch_acc_x,-104.0,SMART_DATA,0,0
2026-01-13 14:14:57.471000+00:00,bosch_acc_x,-140.0,SMART_DATA,0,0
2026-01-13 14:14:57.491000+00:00,bosch_acc_x,-147.0,SMART_DATA,0,0
2026-01-13 14:14:57.511000+00:00,bosch_acc_x,-117.0,SMART_DATA,0,0
2026-01-13 14:14:57.531000+00:00,bosch_acc_x,-98.0,SMART_DATA,0,0
2026-01-13 14:14:57.552000+00:00,bosch_acc_x,-97.0,SMART_DATA,0,0
2026-01-13 14:14:57.572000+00:00,bosch_acc_x,-125.0,SMART_DATA,0,0
2026-01-13 14:14:57.592000+00:00,bosch_acc_x,-119.0,SMART_DATA,0,0
2026-01-13 14:14:57.612000+00:00,bosch_acc_x,-101.0,SMART_DATA,0,0
2026-01-13 14:14:57.632000+00:00,bosch_acc_x,-96.0,SMART_DATA,0,0
2026-01-13 14:14:57.652000+00:00,bosch_acc_x,-103.0,SMART_DATA,0,0
2026-01-13 14:14:57.672000+00:00,bosch_acc_x,-109.0,SMART_DATA,0,0
2026-01-13 14:14:57.692000+00:00,bosch_acc_x,-102.0,SMART_DATA,0,0
2026-01-13 14:14:57.712000+00:00,bosch_acc_x,-100.0,SMART_DATA,0,0
2026-01-13 14:14:57.732000+00:00,bosch_acc_x,-121.0,SMART_DATA,0,0
2026-01-13 14:14:57.752000+00:00,bosch_acc_x,-134.0,SMART_DATA,0,0
2026-01-13 14:14:57.772000+00:00,bosch_acc_x,-123.0,SMART_DATA,0,0
2026-01-13 14:14:57.793000+00:00,bosch_acc_x,-108.0,SMART_DATA,0,0
2026-01-13 14:14:57.813000+00:00,bosch_acc_x,-103.0,SMART_DATA,0,0
2026-01-13 14:14:57.833000+00:00,bosch_acc_x,-118.0,SMART_DATA,0,0
2026-01-13 14:14:57.853000+00:00,bosch_acc_x,-121.0,SMART_DATA,0,0
2026-01-13 14:14:57.873000+00:00,bosch_acc_x,-116.0,SMART_DATA,0,0
2026-01-13 14:14:57.893000+00:00,bosch_acc_x,-130.0,SMART_DATA,0,0
2026-01-13 14:14:57.913000+00:00,bosch_acc_x,-138.0,SMART_DATA,0,0
2026-01-13 14:14:57.933000+00:00,bosch_acc_x,-117.0,SMART_DATA,0,0
